nombreUnidadOrganizativa,dotacion,numeroVacantes,puesto,nombrePuesto
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,SU021,CONDUCTOR DE PRESIDENCIA
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,TS012,INGENIERO/A SUPERIOR
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,2,1,AU002,AUXILIAR ADMINISTRATIVO
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,5,0,TE012,ADMINISTRATIVO/A
ALCALDÍA -  PRESIDENCIA - SERVICIO DE APOYO ADMINISTRATIVO AL TRIBUNAL DE LAS RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS Y DEL TRIBUNAL ESPECIAL EN MATERIA DE CONTRATACIÓN - STAFF,1,0,AU002,AUXILIAR ADMINISTRATIVO
ALCALDÍA -  PRESIDENCIA - SERVICIO DE APOYO ADMINISTRATIVO AL TRIBUNAL DE LAS RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS Y DEL TRIBUNAL ESPECIAL EN MATERIA DE CONTRATACIÓN - STAFF,1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
ALCALDÍA -  PRESIDENCIA - SERVICIO DE APOYO ADMINISTRATIVO AL TRIBUNAL DE LAS RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS Y DEL TRIBUNAL ESPECIAL EN MATERIA DE CONTRATACIÓN - STAFF,1,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
ALCALDÍA -  PRESIDENCIA - SERVICIO DE APOYO ADMINISTRATIVO AL TRIBUNAL DE LAS RECLAMACIONES ECONÓMICO-ADMINISTRATIVAS Y DEL TRIBUNAL ESPECIAL EN MATERIA DE CONTRATACIÓN - STAFF,1,0,DS036,DIRECCIÓN DE SERVICIO DE APOYO ADMINISTRATIVO AL TRIBUNAL DE LAS RECLAMACIONES ECO-ADMTVAS Y DEL TRIBUNAL ESPECIAL EN MATERIA DE CONTRATACIÓN
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,AU002,AUXILIAR ADMINISTRATIVO
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,AU021,SECRETARIO/A DIRECCIÓN
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,DS018,DIRECCIÓN DE SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACIÓN
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,JU193,JEFE/A DE UNIDAD DE COORDINACIÓN DE ASESORAMIENTO JURÍDICO
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,2,0,TS001,TÉCNICO/A  OFICINAS DE COORDINACIÓN
ALCALDÍA -  PRESIDENCIA - SERVICIO DE ASISTENCIA JURÍDICA Y DERECHO A LA INFORMACION - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,5,1,JD093,JEFATURA DE DEPARTAMENTO DE APOYO JURÍDICO AL ÁREA DE GOBIERNO
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,AU002,AUXILIAR ADMINISTRATIVO
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,AU025,OPERADOR DE INFORMÁTICA AUXILIAR
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,JU124,JEFE/A DE UNIDAD DE GESTIÓN DE TELEFONÍA MÓVIL
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,DS027,DIRECCIÓN DE SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,TE002,ANALISTA PROGRAMADOR/A
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,2,0,TM009,TÉCNICO/A MEDIO DE INFORMÁTICA
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,2,1,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
ALCALDÍA -  PRESIDENCIA - SERVICIO DE INFORMÁTICA Y SISTEMA DE INFORMACIÓN MUNICIPAL - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,8,0,TE005,OPERADOR/A DE INFORMÁTICA
ALCALDÍA -  PRESIDENCIA - SERVICIO DE SISTEMA DE INFORMACIÓN GEOGRÁFICA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,DS028,DIRECCIÓN DE SERVICIO SISTEMA DE INFORMACIÓN GEOGRÁFICA
ALCALDÍA -  PRESIDENCIA - UNIDAD DE FILM OFFICE - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,JU195,JEFE/A DE UNIDAD DE FILM OFFICE
ALCALDÍA -  PRESIDENCIA - UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
ALCALDÍA -  PRESIDENCIA - UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,TS008,TÉCNICO/A SUPERIOR COMUNICACIÓN
ALCALDÍA -  PRESIDENCIA - UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,JU169,JEFE/A DE UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES
ALCALDÍA -  PRESIDENCIA - UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,SU007,CONDUCTOR/A
ALCALDÍA -  PRESIDENCIA - UNIDAD DE INTERMEDIACIÓN DE SUGERENCIAS Y PETICIONES - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,TM001,TÉCNICO/A DE GESTIÓN OFICINAS DE COORDINACIÓN
ALCALDÍA -  PRESIDENCIA - UNIDAD DE LABORATORIO DIGITAL Y PATRIMONIO CULTURAL DE JEREZ DE LA FRONTERA,1,0,JU203,JEFE/A DE UNIDAD DE LABORATORIO DIGITAL Y PATRIMONIO CULTURAL DE JEREZ DE LA FRONTERA
ALCALDÍA -  PRESIDENCIA - UNIDAD DE RELACIONES INSTITUCIONALES Y EVENTOS - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,JU011,JEFE/A DE UNIDAD DE RELACIONES INSTITUCIONALES Y EVENTOS
ALCALDÍA -  PRESIDENCIA - UNIDAD DE SECRETARÍA DE ALCALDÍA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,AU021,SECRETARIO/A DIRECCIÓN
ALCALDÍA -  PRESIDENCIA - UNIDAD DE SECRETARÍA DE ALCALDÍA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,TE024,SECRETARIO/A DE DIRECCIÓN DE ALCALDIA
ALCALDÍA -  PRESIDENCIA - UNIDAD DE SECRETARÍA DE ALCALDÍA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,0,JU010,JEFE/A DE UNIDAD DE SECRETARÍA DE ALCALDÍA
ALCALDÍA -  PRESIDENCIA - UNIDAD DE SECRETARÍA DE ALCALDÍA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,1,1,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
ALCALDÍA -  PRESIDENCIA - UNIDAD DE SECRETARÍA DE ALCALDÍA - SERVICIO DE ALCALDÍA PRESIDENCIA Y GABINETE JURÍDICO,2,1,AU032,SECRETARIO/A DE DIRECCIÓN DE ALCALDIA
ALCALDÍA -  PRESIDENCIA - ÓRGANO DE APOYO A LA JGL - STAFF,1,0,CN004,TITULAR DEL ÓRGANO DE APOYO A LA JGL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,AU002,AUXILIAR ADMINISTRATIVO
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU058,JEFE/A DE UNIDAD DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA EN RIESGO SOCI
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JD030,JEFATURA DE DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,JU059,"JEFE/A DE UNIDAD DE PREVENCIÓN Y PROMOCIÓN DE LA INFANCIA, ADOLESCENCI"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,3,0,TM004,TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,3,0,TM005,TÉCNICO/A MEDIO EN EDUCACIÓN SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO  DE ATENCIÓN A LA INFANCIA Y ADOLESCENCIA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,3,0,TS014,PSICÓLOGO/A
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,AU014,AYUDANTE EDUCADOR/A
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,SU006,CELADOR/A
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,TE009,ANIMADOR/A SOCIOCULTURAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU060,"JEFE/A DE UNIDAD DE ZONAS BÁSICAS DE S.S. DELICIAS, SERRANA, GRANJA Y SAN B"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU061,"JEFE/A DE UNIDAD DE ZONAS BÁSICAS DE S.S. DE SUR, SAN TELMO, CENTRO Y LA BA"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JD031,JEFATURA DE DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,AU003,"MONITOR/A ACTIVIDADES DEPORTIVAS, FÍSICAS, EDUCATIVAS Y MEDIO AMBIENTE"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,AU010,AUXILIAR DE SEGURIDAD
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO,"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,2,0,TE012,ADMINISTRATIVO/A
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,2,0,TM005,TÉCNICO/A MEDIO EN EDUCACIÓN SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,3,0,TS014,PSICÓLOGO/A
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,6,2,AU002,AUXILIAR ADMINISTRATIVO
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE  ACCIÓN COMUNITARIA Y ACOGIDA - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,22,0,TM004,TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",1,0,AU007,AUXILIAR DE ENFERMERÍA Y O CLINICA
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",1,0,JU052,JEFE/A DE UNIDAD DE PROGRAMAS Y PRESTACIONES PARA PERSONAS DEPENDIENT
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",1,0,JU053,JEFE/A DE UNIDAD DE PROMOCIÓN Y AUTONOMÍA PERSONAS CON DISCAPACIDAD
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",1,0,JU054,JEFE/A DE UNIDAD DE  PROMOCIÓN Y AUTONOMÍA DEL MAYOR
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",1,0,JD028,"JEFATURA DE DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL M"
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",2,0,TE009,ANIMADOR/A SOCIOCULTURAL
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",7,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE DEPENDENCIA, DISCAPACIDAD Y ATENCIÓN AL MAYOR - SERVICIO DE ACCIÓN SOCIAL Y MAYORES",9,0,TM004,TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE INCLUSIÓN SOCIAL E INMIGRACIÓN - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,TM004,TÉCNICO/A MEDIO TRABAJADOR/A SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE INCLUSIÓN SOCIAL E INMIGRACIÓN - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE INCLUSIÓN SOCIAL E INMIGRACIÓN - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU055,"JEFE/A DE UNIDAD DE  INCLUSIÓN,  COOPERACIÓN SOCIAL E INMIGRACIÓN"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE INCLUSIÓN SOCIAL E INMIGRACIÓN - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU056,JEFE/A DE UNIDAD DE PROGRAMAS DE ALOJAMIENTO ALTERNATIVO
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE INCLUSIÓN SOCIAL E INMIGRACIÓN - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JD029,JEFATURA DE DEPARTAMENTO DE INCLUSIÓN SOCIAL E INMIGRACIÓN
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE SERVICIOS GENERALES Y ECONÓMICOS DE SS.SS. - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU084,JEFE/A DE UNIDAD DE GESTIÓN INTERNA
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE SERVICIOS GENERALES Y ECONÓMICOS DE SS.SS. - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU161,JEFE/A DE UNIDAD DE GESTIÓN ADMINISTRATIVA DE CENTROS/UNIDADES DE TRAB
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE SERVICIOS GENERALES Y ECONÓMICOS DE SS.SS. - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU162,JEFE/A DE UNIDAD DE GESTIÓN ECONÓMICA DE SS.SS.
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE SERVICIOS GENERALES Y ECONÓMICOS DE SS.SS. - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU199,JEFE/A DE UNIDAD DE INFRAESTRUCTURA Y CENTROS DE SERVICIOS SOCIALES
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - DEPARTAMENTO DE SERVICIOS GENERALES Y ECONÓMICOS DE SS.SS. - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JD088,JEFATURA DE DEPARTAMENTO DE SERVICIOS GENERALES Y ECONÓMICOS DE SS.SS.
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,SU013,"AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FON"
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,AU030,SECRETARIO/A DE DELEGADOS/AS
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,JU158,JEFE/A DE UNIDAD DE PREVENCIÓN Y PROMOCIÓN DE LA SALUD
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,0,DS012,DIRECCIÓN DE SERVICIO DE ACCIÓN SOCIAL Y MAYORES
ÁREA DE GOBIERNO DE ACCIÓN SOCIAL Y POLÍTICAS INCLUSIVAS - DELEGACIÓN DE ACCIÓN SOCIAL Y MAYORES - SERVICIO DE ACCIÓN SOCIAL Y MAYORES,1,1,AU023,ENCARGADO/A AUXILIARES
